cmte_id,cand_id,cand_nm,recipient_nm,disb_amt,disb_dt,recipient_city,recipient_st,recipient_zip,disb_desc,memo_cd,memo_text,form_tp,file_num,tran_id,election_tp
C00580480,"P60006046","Walker, Scott","OTTEN, ELISE",1534.98,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6709","P2016",
C00580480,"P60006046","Walker, Scott","OTTEN, ELISE",1544.64,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6710","P2016",
C00580480,"P60006046","Walker, Scott","OTTEN, ELISE",1534.98,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6711","P2016",
C00580480,"P60006046","Walker, Scott","OTTEN, ELISE",1544.64,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6712","P2016",
C00580480,"P60006046","Walker, Scott","OTTEN, ELISE",1534.98,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6713","P2016",
C00580480,"P60006046","Walker, Scott","OUR AMERICAN REVIVAL",2240.41,13-JUL-15,"MIDDLETON","WI","53562","OFFICE EQUIPMENT PURCHASE","","","SB23","1057127","SB23.5402","P2016",
C00580480,"P60006046","Walker, Scott","OUR AMERICAN REVIVAL",500,13-JUL-15,"MIDDLETON","WI","53562","PHOTOGRAPHY SERVICES","","","SB23","1057127","SB23.5404","P2016",
C00580480,"P60006046","Walker, Scott","OUR AMERICAN REVIVAL",12695.68,22-JUL-15,"MIDDLETON","WI","53562","OFFICE EQUIPMENT PURCHASE","","","SB23","1057127","SB23.5403","P2016",
C00580480,"P60006046","Walker, Scott","CASHOUR, CURTIS E",6226.86,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6344","P2016",
C00580480,"P60006046","Walker, Scott","CASHOUR, CURTIS E",6251.48,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6345","P2016",
C00580480,"P60006046","Walker, Scott","CASHOUR, CURTIS E",6226.86,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6346","P2016",
C00580480,"P60006046","Walker, Scott","CASHOUR, CURTIS E",2919.82,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6347","P2016",
C00580480,"P60006046","Walker, Scott","CENSKY, MATT",14.55,11-AUG-15,"MADISON","WI","53704","CENSKY 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6349","P2016",
C00580480,"P60006046","Walker, Scott","CENSKY, MATT",14.56,12-AUG-15,"MADISON","WI","53704","CENSKY 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6350","P2016",
C00580480,"P60006046","Walker, Scott","CENSKY, MATTHIAS J",1945.45,30-JUN-15,"MADISON","WI","53704","INSPERITY 06/30 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6352","P2016",
C00580480,"P60006046","Walker, Scott","CENSKY, MATTHIAS J",2658.93,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6353","P2016",
C00580480,"P60006046","Walker, Scott","CENSKY, MATTHIAS J",3311.87,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6354","P2016",
C00580480,"P60006046","Walker, Scott","CENSKY, MATTHIAS J",2883.33,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6355","P2016",
C00580480,"P60006046","Walker, Scott","CENSKY, MATTHIAS J",2907.95,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6356","P2016",
C00580480,"P60006046","Walker, Scott","CENSKY, MATTHIAS J",2883.33,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6357","P2016",
C00580480,"P60006046","Walker, Scott","CENSKY, MATTHIAS J",1355.64,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6358","P2016",
C00580480,"P60006046","Walker, Scott","CHARTER COMMUNICATIONS",8018,28-JUL-15,"MIWAUKEE","WI","53201","INTERNET/TELEPHONE SERVICES","","","SB23","1057127","SB23.4538","P2016",
C00580480,"P60006046","Walker, Scott","MARTIN, KAREN",420.09,03-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6976","P2016",
C00580480,"P60006046","Walker, Scott","MARTIN, KAREN",2620.57,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6621","P2016",
C00580480,"P60006046","Walker, Scott","MARTIN, KAREN",134.9,24-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6977","P2016",
C00580480,"P60006046","Walker, Scott","MARTIN, KAREN",1324.82,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6622","P2016",
C00580480,"P60006046","Walker, Scott","MASON, MATTHEW C",10587.54,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6627","P2016",
C00580480,"P60006046","Walker, Scott","MASON, MATTHEW C",11727.48,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6628","P2016",
C00580480,"P60006046","Walker, Scott","MASON, MATTHEW C",11159.14,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6629","P2016",
C00580480,"P60006046","Walker, Scott","MASON, MATTHEW C",11183.76,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6630","P2016",
C00580480,"P60006046","Walker, Scott","MASON, MATTHEW C",11159.14,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6631","P2016",
C00580480,"P60006046","Walker, Scott","MASON, MATTHEW C",5272.54,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6632","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",3111.94,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6634","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",53.46,16-JUL-15,"MADISON","WI","53704","MATEJOV 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6640","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",47.52,17-JUL-15,"MADISON","WI","53704","MATEJOV 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6641","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",18.15,17-JUL-15,"MADISON","WI","53704","MATEJOV 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6642","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",18.15,17-JUL-15,"MADISON","WI","53704","MATEJOV 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6643","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",23.76,18-JUL-15,"MADISON","WI","53704","MATEJOV 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6644","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",4.29,19-JUL-15,"MADISON","WI","53704","MATEJOV 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6645","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",71.28,19-JUL-15,"MADISON","WI","53704","MATEJOV 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6646","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",66,21-JUL-15,"MADISON","WI","53704","MATEJOV 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6647","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",66,21-JUL-15,"MADISON","WI","53704","MATEJOV 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6648","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",66,27-JUL-15,"MADISON","WI","53704","MATEJOV 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6649","P2016",
C00580480,"P60006046","Walker, Scott","MATEJOV, SCOTT",66,27-JUL-15,"MADISON","WI","53704","MATEJOV 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6650","P2016",
C00580480,"P60006046","Walker, Scott","BOLDING, DARREN K",46493.12,24-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6903","P2016",
C00580480,"P60006046","Walker, Scott","BOLDING, DARREN K",3675.76,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6315","P2016",
C00580480,"P60006046","Walker, Scott","CRAFT, NATHAN A",1515.72,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6392","P2016",
C00580480,"P60006046","Walker, Scott","CRAFT, NATHAN A",1586,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6393","P2016",
C00580480,"P60006046","Walker, Scott","CRAFT, NATHAN A",733.39,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6394","P2016",
C00580480,"P60006046","Walker, Scott","LIND, KATHRYN M",8344.17,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6597","P2016",
C00580480,"P60006046","Walker, Scott","LIND, KATHRYN M",8368.78,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6598","P2016",
C00580480,"P60006046","Walker, Scott","LIND, KATHRYN M",8344.17,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6599","P2016",
C00580480,"P60006046","Walker, Scott","LIND, KATHRYN M",8344.16,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6600","P2016",
C00580480,"P60006046","Walker, Scott","LINEHAN, KIM",2700,08-SEP-15,"DE PERE","WI","54115","IN-KIND: CATERING SERVICES","","","SB23","1057127","SB23.7057","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, ANDREW J",1499.87,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6445","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",3450.89,30-JUN-15,"MADISON","WI","53704","INSPERITY 06/30 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6433","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",3782.87,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6436","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",218.54,22-JUL-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6931","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",42,26-JUL-15,"MADISON","WI","53704","EVENSON 08/07 REIMBURSEMENT: MILEAGE","X","","SB23","1057127","SB23.6432","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",4501.85,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6438","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",4014.17,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6440","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",1277.8,14-AUG-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6932","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",4039.25,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6442","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",1410.36,09-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6933","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",4014.17,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6444","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",1172.49,24-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6934","P2016",
C00580480,"P60006046","Walker, Scott","EVENSON, THOMAS",3814.33,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6446","P2016",
C00580480,"P60006046","Walker, Scott","MOYER, ALYSSA A",4321.02,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6659","P2016",
C00580480,"P60006046","Walker, Scott","MOYER, ALYSSA A",4762.32,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6660","P2016",
C00580480,"P60006046","Walker, Scott","MOYER, ALYSSA A",4732.44,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6661","P2016",
C00580480,"P60006046","Walker, Scott","MOYER, ALYSSA A",4631.38,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6662","P2016",
C00580480,"P60006046","Walker, Scott","MOYER, ALYSSA A",4460.84,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6663","P2016",
C00580480,"P60006046","Walker, Scott","MOYER, ALYSSA A",2060.23,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6664","P2016",
C00580480,"P60006046","Walker, Scott","LOFRANCO, JUSTIN",3645.05,30-JUN-15,"MADISON","WI","53704","INSPERITY 06/30 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6602","P2016",
C00580480,"P60006046","Walker, Scott","LOFRANCO, JUSTIN",4007.66,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6603","P2016",
C00580480,"P60006046","Walker, Scott","LOFRANCO, JUSTIN",4017.32,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6604","P2016",
C00580480,"P60006046","Walker, Scott","LOFRANCO, JUSTIN",4238.96,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6605","P2016",
C00580480,"P60006046","Walker, Scott","LOFRANCO, JUSTIN",4957.94,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6606","P2016",
C00580480,"P60006046","Walker, Scott","LOFRANCO, JUSTIN",4238.96,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6607","P2016",
C00580480,"P60006046","Walker, Scott","LOFRANCO, JUSTIN",1981.21,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6608","P2016",
C00580480,"P60006046","Walker, Scott","LUKACH, MICHAEL A",3640.8,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6610","P2016",
C00580480,"P60006046","Walker, Scott","LUKACH, MICHAEL A",4464.92,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6611","P2016",
C00580480,"P60006046","Walker, Scott","LUKACH, MICHAEL A",4214.72,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6612","P2016",
C00580480,"P60006046","Walker, Scott","LUKACH, MICHAEL A",4235.66,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6613","P2016",
C00580480,"P60006046","Walker, Scott","LUKACH, MICHAEL A",1198.33,09-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6971","P2016",
C00580480,"P60006046","Walker, Scott","LUKACH, MICHAEL A",4045.36,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6614","P2016",
C00580480,"P60006046","Walker, Scott","LUKACH, MICHAEL A",248,24-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6972","P2016",
C00580480,"P60006046","Walker, Scott","LUKACH, MICHAEL A",1960.63,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6615","P2016",
C00580480,"P60006046","Walker, Scott","MAJIC PRODUCTIONS INC.",10214.5,07-AUG-15,"BROOKFIELD","WI","53045","EVENT STAGING EXPENSE","","","SB23","1057127","SB23.5141","P2016",
C00580480,"P60006046","Walker, Scott","MAJIC PRODUCTIONS INC.",5736,19-AUG-15,"BROOKFIELD","WI","53045","EVENT STAGING EXPENSE","","","SB23","1057127","SB23.5142","P2016",
C00580480,"P60006046","Walker, Scott","ALMSTEAD, DEIDRE A",3715.5,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6257","P2016",
C00580480,"P60006046","Walker, Scott","ALMSTEAD, DEIDRE A",5440.95,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6258","P2016",
C00580480,"P60006046","Walker, Scott","ALMSTEAD, DEIDRE A",5243.56,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6259","P2016",
C00580480,"P60006046","Walker, Scott","ALMSTEAD, DEIDRE A",5139.93,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6260","P2016",
C00580480,"P60006046","Walker, Scott","ALMSTEAD, DEIDRE A",4954.98,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6261","P2016",
C00580480,"P60006046","Walker, Scott","ALMSTEAD, DEIDRE A",2289.67,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6262","P2016",
C00580480,"P60006046","Walker, Scott","ALONSOZANA, MATTHEW G",2431.55,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6264","P2016",
C00580480,"P60006046","Walker, Scott","ALONSOZANA, MATTHEW G",2460.33,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6265","P2016",
C00580480,"P60006046","Walker, Scott","ALONSOZANA, MATTHEW G",2450.67,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6266","P2016",
C00580480,"P60006046","Walker, Scott","MULLEN, COURTNEY",1400.72,30-JUN-15,"MADISON","WI","53704","INSPERITY 06/30 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6666","P2016",
C00580480,"P60006046","Walker, Scott","MULLEN, COURTNEY",1534.98,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6667","P2016",
C00580480,"P60006046","Walker, Scott","MULLEN, COURTNEY",1544.64,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6668","P2016",
C00580480,"P60006046","Walker, Scott","MULLEN, COURTNEY",1534.98,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6669","P2016",
C00580480,"P60006046","Walker, Scott","MULLEN, COURTNEY",1544.64,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6670","P2016",
C00580480,"P60006046","Walker, Scott","CRAFT, NATHAN A",1307.44,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6390","P2016",
C00580480,"P60006046","Walker, Scott","CRAFT, NATHAN A",1297.78,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6391","P2016",
C00580480,"P60006046","Walker, Scott","THE LODGE AT MANITOWISH WATERS",137.49,24-AUG-15,"MANITOWISH WATERS","WI","54545","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.5851","P2016",
C00580480,"P60006046","Walker, Scott","THE LODGE AT MANITOWISH WATERS",137.49,24-AUG-15,"MANITOWISH WATERS","WI","54545","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.5852","P2016",
C00580480,"P60006046","Walker, Scott","THOMPSON, REAGAN P",3017.55,15-JUL-15,"MADISON","WI","53704","INSPERITY 07/15 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6809","P2016",
C00580480,"P60006046","Walker, Scott","THOMPSON, REAGAN P",3036.77,31-JUL-15,"MADISON","WI","53704","INSPERITY 07/31 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6810","P2016",
C00580480,"P60006046","Walker, Scott","THOMPSON, REAGAN P",3024.11,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6811","P2016",
C00580480,"P60006046","Walker, Scott","THOMPSON, REAGAN P",3021.77,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6812","P2016",
C00580480,"P60006046","Walker, Scott","THOMPSON, REAGAN P",3012.11,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6813","P2016",
C00580480,"P60006046","Walker, Scott","THOMPSON, REAGAN P",1391.93,30-SEP-15,"MADISON","WI","53704","INSPERITY 09/30 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6814","P2016",
C00580480,"P60006046","Walker, Scott","EAGER, LEONARD",2029.14,13-AUG-15,"MADISON","WI","53704","INSPERITY 08/13 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6427","P2016",
C00580480,"P60006046","Walker, Scott","EAGER, LEONARD",2053.76,28-AUG-15,"MADISON","WI","53704","INSPERITY 08/28 PAYROLL/TAXES & BENEFITS","X","","SB23","1057127","SB23.6428","P2016",
C00580480,"P60006046","Walker, Scott","EAGER, LEONARD",2029.14,14-SEP-15,"MADISON","WI","53704","INSPERITY 09/14 PMT: PAYROLL/TAXES & BEN","X","","SB23","1057127","SB23.6429","P2016",
C00580480,"P60006046","Walker, Scott","EAGER, LEONARD",95.94,24-SEP-15,"MADISON","WI","53704","REIMBURSEMENT: SEE MEMO ENTRIES","","","SB23","1057127","SB23.6928","P2016",
